Year,Mon,Day,Jday,Hr,Min,Rain[mm/h],Month+year,Lat,Lon
2015,1,4,4,19,5,2.21,1/2015,47.35902,-123.99142
2015,1,4,4,19,6,2.22,1/2015,47.35902,-123.99142
2015,1,4,4,19,7,2.22,1/2015,47.35902,-123.99142
2015,1,4,4,19,8,2.19,1/2015,47.35902,-123.99142
2015,1,4,4,19,9,2.13,1/2015,47.35902,-123.99142
2015,1,4,4,19,10,2.06,1/2015,47.35902,-123.99142
2015,1,4,4,19,11,2,1/2015,47.35902,-123.99142
2015,1,4,4,19,12,1.94,1/2015,47.35902,-123.99142
2015,1,4,4,19,13,1.9,1/2015,47.35902,-123.99142
2015,1,4,4,19,14,1.86,1/2015,47.35902,-123.99142
2015,1,4,4,19,15,1.84,1/2015,47.35902,-123.99142
2015,1,4,4,19,16,1.83,1/2015,47.35902,-123.99142
2015,1,4,4,19,17,1.82,1/2015,47.35902,-123.99142
2015,1,4,4,19,18,1.83,1/2015,47.35902,-123.99142
2015,1,4,4,19,19,1.84,1/2015,47.35902,-123.99142
2015,1,4,4,19,20,1.86,1/2015,47.35902,-123.99142
2015,1,4,4,19,21,1.88,1/2015,47.35902,-123.99142
2015,1,4,4,19,22,1.91,1/2015,47.35902,-123.99142
2015,1,4,4,19,23,1.94,1/2015,47.35902,-123.99142
2015,1,4,4,19,24,1.97,1/2015,47.35902,-123.99142
2015,1,4,4,19,25,2.02,1/2015,47.35902,-123.99142
2015,1,4,4,19,26,2.05,1/2015,47.35902,-123.99142
2015,1,4,4,19,27,2.07,1/2015,47.35902,-123.99142
2015,1,4,4,19,28,2.06,1/2015,47.35902,-123.99142
2015,1,4,4,19,29,2.02,1/2015,47.35902,-123.99142
2015,1,4,4,19,30,1.94,1/2015,47.35902,-123.99142
2015,1,4,4,19,31,1.84,1/2015,47.35902,-123.99142
2015,1,4,4,19,32,1.71,1/2015,47.35902,-123.99142
2015,1,4,4,19,33,1.55,1/2015,47.35902,-123.99142
2015,1,4,4,19,34,1.38,1/2015,47.35902,-123.99142
2015,1,4,4,19,35,1.25,1/2015,47.35902,-123.99142
2015,1,4,4,19,36,1.18,1/2015,47.35902,-123.99142
2015,1,4,4,19,37,1.18,1/2015,47.35902,-123.99142
2015,1,4,4,19,38,1.23,1/2015,47.35902,-123.99142
2015,1,4,4,19,39,1.34,1/2015,47.35902,-123.99142
2015,1,4,4,19,40,1.51,1/2015,47.35902,-123.99142
2015,1,4,4,19,41,1.75,1/2015,47.35902,-123.99142
2015,1,4,4,19,42,2.04,1/2015,47.35902,-123.99142
2015,1,4,4,19,43,2.39,1/2015,47.35902,-123.99142
2015,1,4,4,19,44,2.77,1/2015,47.35902,-123.99142
2015,1,4,4,19,45,3.05,1/2015,47.35902,-123.99142
2015,1,4,4,19,46,3.19,1/2015,47.35902,-123.99142
2015,1,4,4,19,47,3.19,1/2015,47.35902,-123.99142
2015,1,4,4,19,48,3.06,1/2015,47.35902,-123.99142
2015,1,4,4,19,49,2.83,1/2015,47.35902,-123.99142
2015,1,4,4,19,50,2.62,1/2015,47.35902,-123.99142
2015,1,4,4,19,51,2.49,1/2015,47.35902,-123.99142
2015,1,4,4,19,52,2.42,1/2015,47.35902,-123.99142
2015,1,4,4,19,53,2.42,1/2015,47.35902,-123.99142
2015,1,4,4,19,54,2.48,1/2015,47.35902,-123.99142
2015,1,4,4,19,55,2.61,1/2015,47.35902,-123.99142
2015,1,4,4,19,56,2.78,1/2015,47.35902,-123.99142
2015,1,4,4,19,57,3,1/2015,47.35902,-123.99142
2015,1,4,4,19,58,3.27,1/2015,47.35902,-123.99142
2015,1,4,4,19,59,3.59,1/2015,47.35902,-123.99142
2015,1,4,4,20,0,3.9,1/2015,47.35902,-123.99142
2015,1,4,4,20,1,4.01,1/2015,47.35902,-123.99142
2015,1,4,4,20,2,3.87,1/2015,47.35902,-123.99142
2015,1,4,4,20,3,3.48,1/2015,47.35902,-123.99142
2015,1,4,4,20,4,2.93,1/2015,47.35902,-123.99142
2015,1,4,4,20,5,2.64,1/2015,47.35902,-123.99142
2015,1,4,4,20,6,2.7,1/2015,47.35902,-123.99142
2015,1,4,4,20,7,3.11,1/2015,47.35902,-123.99142
2015,1,4,4,20,8,3.87,1/2015,47.35902,-123.99142
2015,1,4,4,20,9,4.81,1/2015,47.35902,-123.99142
2015,1,4,4,20,10,5.29,1/2015,47.35902,-123.99142
2015,1,4,4,20,11,5.14,1/2015,47.35902,-123.99142
2015,1,4,4,20,12,4.5,1/2015,47.35902,-123.99142
2015,1,4,4,20,13,3.91,1/2015,47.35902,-123.99142
2015,1,4,4,20,14,3.52,1/2015,47.35902,-123.99142
2015,1,4,4,20,15,3.32,1/2015,47.35902,-123.99142
2015,1,4,4,20,16,3.27,1/2015,47.35902,-123.99142
2015,1,4,4,20,17,3.21,1/2015,47.35902,-123.99142
2015,1,4,4,20,18,3.1,1/2015,47.35902,-123.99142
2015,1,4,4,20,19,2.94,1/2015,47.35902,-123.99142
2015,1,4,4,20,20,2.74,1/2015,47.35902,-123.99142
2015,1,4,4,20,21,2.53,1/2015,47.35902,-123.99142
2015,1,4,4,20,22,2.53,1/2015,47.35902,-123.99142
2015,1,4,4,20,23,2.79,1/2015,47.35902,-123.99142
2015,1,4,4,20,24,3.31,1/2015,47.35902,-123.99142
2015,1,4,4,20,25,4.09,1/2015,47.35902,-123.99142
2015,1,4,4,20,26,4.96,1/2015,47.35902,-123.99142
2015,1,4,4,20,27,5.31,1/2015,47.35902,-123.99142
2015,1,4,4,20,28,4.98,1/2015,47.35902,-123.99142
2015,1,4,4,20,29,4.11,1/2015,47.35902,-123.99142
2015,1,4,4,20,30,3.34,1/2015,47.35902,-123.99142
2015,1,4,4,20,31,2.81,1/2015,47.35902,-123.99142
2015,1,4,4,20,32,2.52,1/2015,47.35902,-123.99142
2015,1,4,4,20,33,2.48,1/2015,47.35902,-123.99142
2015,1,4,4,20,34,2.65,1/2015,47.35902,-123.99142
2015,1,4,4,20,35,2.85,1/2015,47.35902,-123.99142
2015,1,4,4,20,36,3.05,1/2015,47.35902,-123.99142
2015,1,4,4,20,37,3.25,1/2015,47.35902,-123.99142
2015,1,4,4,20,38,3.45,1/2015,47.35902,-123.99142
2015,1,4,4,20,39,3.64,1/2015,47.35902,-123.99142
2015,1,4,4,20,40,3.79,1/2015,47.35902,-123.99142
2015,1,4,4,20,41,3.89,1/2015,47.35902,-123.99142
2015,1,4,4,20,42,3.94,1/2015,47.35902,-123.99142
2015,1,4,4,20,43,3.93,1/2015,47.35902,-123.99142
2015,1,4,4,20,44,3.89,1/2015,47.35902,-123.99142
2015,1,4,4,20,45,3.79,1/2015,47.35902,-123.99142
2015,1,4,4,20,46,3.64,1/2015,47.35902,-123.99142
2015,1,4,4,20,47,3.5,1/2015,47.35902,-123.99142
2015,1,4,4,20,48,3.55,1/2015,47.35902,-123.99142
2015,1,4,4,20,49,3.84,1/2015,47.35902,-123.99142
2015,1,4,4,20,50,4.37,1/2015,47.35902,-123.99142
2015,1,4,4,20,51,5.01,1/2015,47.35902,-123.99142
2015,1,4,4,20,52,5.26,1/2015,47.35902,-123.99142
2015,1,4,4,20,53,4.99,1/2015,47.35902,-123.99142
2015,1,4,4,20,54,4.34,1/2015,47.35902,-123.99142
2015,1,4,4,20,55,3.81,1/2015,47.35902,-123.99142
2015,1,4,4,20,56,3.55,1/2015,47.35902,-123.99142
2015,1,4,4,20,57,3.55,1/2015,47.35902,-123.99142
2015,1,4,4,20,58,3.75,1/2015,47.35902,-123.99142
2015,1,4,4,20,59,3.88,1/2015,47.35902,-123.99142
2015,1,4,4,21,0,3.88,1/2015,47.35902,-123.99142
2015,1,4,4,21,1,3.75,1/2015,47.35902,-123.99142
2015,1,4,4,21,2,3.55,1/2015,47.35902,-123.99142
2015,1,4,4,21,3,3.55,1/2015,47.35902,-123.99142
2015,1,4,4,21,4,3.81,1/2015,47.35902,-123.99142
2015,1,4,4,21,5,4.33,1/2015,47.35902,-123.99142
2015,1,4,4,21,6,4.98,1/2015,47.35902,-123.99142
2015,1,4,4,21,7,5.25,1/2015,47.35902,-123.99142
2015,1,4,4,21,8,5.02,1/2015,47.35902,-123.99142
2015,1,4,4,21,9,4.53,1/2015,47.35902,-123.99142
2015,1,4,4,21,10,4.76,1/2015,47.35902,-123.99142
2015,1,4,4,21,11,5.96,1/2015,47.35902,-123.99142
2015,1,4,4,21,12,7.62,1/2015,47.35902,-123.99142
2015,1,4,4,21,13,7.64,1/2015,47.35902,-123.99142
2015,1,4,4,21,14,6.02,1/2015,47.35902,-123.99142
2015,1,4,4,21,15,4.78,1/2015,47.35902,-123.99142
2015,1,4,4,21,16,4.45,1/2015,47.35902,-123.99142
2015,1,4,4,21,17,4.83,1/2015,47.35902,-123.99142
2015,1,4,4,21,18,5.16,1/2015,47.35902,-123.99142
2015,1,4,4,21,19,5.26,1/2015,47.35902,-123.99142
2015,1,4,4,21,20,5.17,1/2015,47.35902,-123.99142
2015,1,4,4,21,21,5.07,1/2015,47.35902,-123.99142
2015,1,4,4,21,22,5.02,1/2015,47.35902,-123.99142
2015,1,4,4,21,23,5.01,1/2015,47.35902,-123.99142
2015,1,4,4,21,24,5.06,1/2015,47.35902,-123.99142
2015,1,4,4,21,25,5.18,1/2015,47.35902,-123.99142
2015,1,4,4,21,26,5.29,1/2015,47.35902,-123.99142
2015,1,4,4,21,27,5.18,1/2015,47.35902,-123.99142
2015,1,4,4,21,28,4.78,1/2015,47.35902,-123.99142
2015,1,4,4,21,29,4.19,1/2015,47.35902,-123.99142
2015,1,4,4,21,30,3.77,1/2015,47.35902,-123.99142
2015,1,4,4,21,31,3.6,1/2015,47.35902,-123.99142
2015,1,4,4,21,32,3.7,1/2015,47.35902,-123.99142
2015,1,4,4,21,33,4.09,1/2015,47.35902,-123.99142
2015,1,4,4,21,34,4.92,1/2015,47.35902,-123.99142
2015,1,4,4,21,35,6.24,1/2015,47.35902,-123.99142
2015,1,4,4,21,36,7.65,1/2015,47.35902,-123.99142
2015,1,4,4,21,37,7.61,1/2015,47.35902,-123.99142
2015,1,4,4,21,38,6.13,1/2015,47.35902,-123.99142
2015,1,4,4,21,39,4.88,1/2015,47.35902,-123.99142
2015,1,4,4,21,40,4.24,1/2015,47.35902,-123.99142
2015,1,4,4,21,41,4.24,1/2015,47.35902,-123.99142
2015,1,4,4,21,42,4.87,1/2015,47.35902,-123.99142
2015,1,4,4,21,43,6.14,1/2015,47.35902,-123.99142
2015,1,4,4,21,44,7.63,1/2015,47.35902,-123.99142
2015,1,4,4,21,45,7.62,1/2015,47.35902,-123.99142
2015,1,4,4,21,46,6.12,1/2015,47.35902,-123.99142
2015,1,4,4,21,47,4.86,1/2015,47.35902,-123.99142
2015,1,4,4,21,48,4.27,1/2015,47.35902,-123.99142
2015,1,4,4,21,49,4.32,1/2015,47.35902,-123.99142
2015,1,4,4,21,50,4.91,1/2015,47.35902,-123.99142
2015,1,4,4,21,51,6.02,1/2015,47.35902,-123.99142
2015,1,4,4,21,52,7.37,1/2015,47.35902,-123.99142
2015,1,4,4,21,53,7.88,1/2015,47.35902,-123.99142
2015,1,4,4,21,54,7.57,1/2015,47.35902,-123.99142
2015,1,4,4,21,55,7.68,1/2015,47.35902,-123.99142
2015,1,4,4,21,56,8.1,1/2015,47.35902,-123.99142
2015,1,4,4,21,57,7.15,1/2015,47.35902,-123.99142
2015,1,4,4,21,58,5.79,1/2015,47.35902,-123.99142
2015,1,4,4,21,59,9.47,1/2015,47.35902,-123.99142
2015,1,4,4,22,0,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,22,1,9.96,1/2015,47.35902,-123.99142
2015,1,4,4,22,2,5.3,1/2015,47.35902,-123.99142
2015,1,4,4,22,3,5.29,1/2015,47.35902,-123.99142
2015,1,4,4,22,4,9.96,1/2015,47.35902,-123.99142
2015,1,4,4,22,5,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,22,6,9.35,1/2015,47.35902,-123.99142
2015,1,4,4,22,7,5.91,1/2015,47.35902,-123.99142
2015,1,4,4,22,8,7.64,1/2015,47.35902,-123.99142
2015,1,4,4,22,9,7.62,1/2015,47.35902,-123.99142
2015,1,4,4,22,10,5.87,1/2015,47.35902,-123.99142
2015,1,4,4,22,11,9.38,1/2015,47.35902,-123.99142
2015,1,4,4,22,12,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,22,13,9.5,1/2015,47.35902,-123.99142
2015,1,4,4,22,14,5.75,1/2015,47.35902,-123.99142
2015,1,4,4,22,15,7.16,1/2015,47.35902,-123.99142
2015,1,4,4,22,16,8.09,1/2015,47.35902,-123.99142
2015,1,4,4,22,17,7.62,1/2015,47.35902,-123.99142
2015,1,4,4,22,18,7.64,1/2015,47.35902,-123.99142
2015,1,4,4,22,19,8.13,1/2015,47.35902,-123.99142
2015,1,4,4,22,20,7.12,1/2015,47.35902,-123.99142
2015,1,4,4,22,21,5.63,1/2015,47.35902,-123.99142
2015,1,4,4,22,22,9.63,1/2015,47.35902,-123.99142
2015,1,4,4,22,23,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,22,24,7.63,1/2015,47.35902,-123.99142
2015,1,4,4,22,25,7.63,1/2015,47.35902,-123.99142
2015,1,4,4,22,26,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,22,27,9.63,1/2015,47.35902,-123.99142
2015,1,4,4,22,28,5.62,1/2015,47.35902,-123.99142
2015,1,4,4,22,29,7.09,1/2015,47.35902,-123.99142
2015,1,4,4,22,30,8.16,1/2015,47.35902,-123.99142
2015,1,4,4,22,31,7.77,1/2015,47.35902,-123.99142
2015,1,4,4,22,32,7.48,1/2015,47.35902,-123.99142
2015,1,4,4,22,33,7.59,1/2015,47.35902,-123.99142
2015,1,4,4,22,34,7.66,1/2015,47.35902,-123.99142
2015,1,4,4,22,35,7.63,1/2015,47.35902,-123.99142
2015,1,4,4,22,36,7.63,1/2015,47.35902,-123.99142
2015,1,4,4,22,37,7.66,1/2015,47.35902,-123.99142
2015,1,4,4,22,38,7.59,1/2015,47.35902,-123.99142
2015,1,4,4,22,39,7.49,1/2015,47.35902,-123.99142
2015,1,4,4,22,40,7.77,1/2015,47.35902,-123.99142
2015,1,4,4,22,41,8.16,1/2015,47.35902,-123.99142
2015,1,4,4,22,42,7.1,1/2015,47.35902,-123.99142
2015,1,4,4,22,43,5.64,1/2015,47.35902,-123.99142
2015,1,4,4,22,44,9.61,1/2015,47.35902,-123.99142
2015,1,4,4,22,45,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,22,46,7.96,1/2015,47.35902,-123.99142
2015,1,4,4,22,47,7.29,1/2015,47.35902,-123.99142
2015,1,4,4,22,48,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,22,49,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,22,50,7.63,1/2015,47.35902,-123.99142
2015,1,4,4,22,51,7.62,1/2015,47.35902,-123.99142
2015,1,4,4,22,52,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,22,53,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,22,54,7.17,1/2015,47.35902,-123.99142
2015,1,4,4,22,55,8.08,1/2015,47.35902,-123.99142
2015,1,4,4,22,56,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,22,57,7.76,1/2015,47.35902,-123.99142
2015,1,4,4,22,58,7.5,1/2015,47.35902,-123.99142
2015,1,4,4,22,59,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,0,10.09,1/2015,47.35902,-123.99142
2015,1,4,4,23,1,5.17,1/2015,47.35902,-123.99142
2015,1,4,4,23,2,5.29,1/2015,47.35902,-123.99142
2015,1,4,4,23,3,9.96,1/2015,47.35902,-123.99142
2015,1,4,4,23,4,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,5,9.83,1/2015,47.35902,-123.99142
2015,1,4,4,23,6,5.43,1/2015,47.35902,-123.99142
2015,1,4,4,23,7,5.68,1/2015,47.35902,-123.99142
2015,1,4,4,23,8,9.57,1/2015,47.35902,-123.99142
2015,1,4,4,23,9,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,10,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,11,7.57,1/2015,47.35902,-123.99142
2015,1,4,4,23,12,7.69,1/2015,47.35902,-123.99142
2015,1,4,4,23,13,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,14,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,15,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,16,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,17,9.1,1/2015,47.35902,-123.99142
2015,1,4,4,23,18,6.16,1/2015,47.35902,-123.99142
2015,1,4,4,23,19,7.74,1/2015,47.35902,-123.99142
2015,1,4,4,23,20,7.52,1/2015,47.35902,-123.99142
2015,1,4,4,23,21,5.72,1/2015,47.35902,-123.99142
2015,1,4,4,23,22,9.54,1/2015,47.35902,-123.99142
2015,1,4,4,23,23,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,24,7.51,1/2015,47.35902,-123.99142
2015,1,4,4,23,25,7.75,1/2015,47.35902,-123.99142
2015,1,4,4,23,26,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,27,7.65,1/2015,47.35902,-123.99142
2015,1,4,4,23,28,7.6,1/2015,47.35902,-123.99142
2015,1,4,4,23,29,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,30,8.1,1/2015,47.35902,-123.99142
2015,1,4,4,23,31,7.16,1/2015,47.35902,-123.99142
2015,1,4,4,23,32,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,33,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,34,7.16,1/2015,47.35902,-123.99142
2015,1,4,4,23,35,8.1,1/2015,47.35902,-123.99142
2015,1,4,4,23,36,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,37,7.6,1/2015,47.35902,-123.99142
2015,1,4,4,23,38,7.66,1/2015,47.35902,-123.99142
2015,1,4,4,23,39,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,40,7.66,1/2015,47.35902,-123.99142
2015,1,4,4,23,41,7.6,1/2015,47.35902,-123.99142
2015,1,4,4,23,42,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,43,8.1,1/2015,47.35902,-123.99142
2015,1,4,4,23,44,7.16,1/2015,47.35902,-123.99142
2015,1,4,4,23,45,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,46,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,47,7.16,1/2015,47.35902,-123.99142
2015,1,4,4,23,48,8.1,1/2015,47.35902,-123.99142
2015,1,4,4,23,49,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,50,7.6,1/2015,47.35902,-123.99142
2015,1,4,4,23,51,7.66,1/2015,47.35902,-123.99142
2015,1,4,4,23,52,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,53,7.64,1/2015,47.35902,-123.99142
2015,1,4,4,23,54,7.62,1/2015,47.35902,-123.99142
2015,1,4,4,23,55,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,56,7.79,1/2015,47.35902,-123.99142
2015,1,4,4,23,57,7.47,1/2015,47.35902,-123.99142
2015,1,4,4,23,58,15.25,1/2015,47.35902,-123.99142
2015,1,4,4,23,59,10.09,1/2015,47.35902,-123.99142
2015,1,5,5,0,0,5.17,1/2015,47.35902,-123.99142
2015,1,5,5,0,1,5.3,1/2015,47.35902,-123.99142
2015,1,5,5,0,2,9.95,1/2015,47.35902,-123.99142
2015,1,5,5,0,3,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,4,9.95,1/2015,47.35902,-123.99142
2015,1,5,5,0,5,5.3,1/2015,47.35902,-123.99142
2015,1,5,5,0,6,5.17,1/2015,47.35902,-123.99142
2015,1,5,5,0,7,10.08,1/2015,47.35902,-123.99142
2015,1,5,5,0,8,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,9,7.48,1/2015,47.35902,-123.99142
2015,1,5,5,0,10,7.78,1/2015,47.35902,-123.99142
2015,1,5,5,0,11,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,12,7.78,1/2015,47.35902,-123.99142
2015,1,5,5,0,13,7.48,1/2015,47.35902,-123.99142
2015,1,5,5,0,14,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,15,10.13,1/2015,47.35902,-123.99142
2015,1,5,5,0,16,5.13,1/2015,47.35902,-123.99142
2015,1,5,5,0,17,5.13,1/2015,47.35902,-123.99142
2015,1,5,5,0,18,10.13,1/2015,47.35902,-123.99142
2015,1,5,5,0,19,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,20,7.47,1/2015,47.35902,-123.99142
2015,1,5,5,0,21,7.79,1/2015,47.35902,-123.99142
2015,1,5,5,0,22,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,23,7.65,1/2015,47.35902,-123.99142
2015,1,5,5,0,24,7.61,1/2015,47.35902,-123.99142
2015,1,5,5,0,25,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,26,8.09,1/2015,47.35902,-123.99142
2015,1,5,5,0,27,7.16,1/2015,47.35902,-123.99142
2015,1,5,5,0,28,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,29,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,30,7.63,1/2015,47.35902,-123.99142
2015,1,5,5,0,31,7.63,1/2015,47.35902,-123.99142
2015,1,5,5,0,32,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,33,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,34,7.19,1/2015,47.35902,-123.99142
2015,1,5,5,0,35,8.06,1/2015,47.35902,-123.99142
2015,1,5,5,0,36,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,37,8.03,1/2015,47.35902,-123.99142
2015,1,5,5,0,38,7.23,1/2015,47.35902,-123.99142
2015,1,5,5,0,39,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,40,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,41,9.49,1/2015,47.35902,-123.99142
2015,1,5,5,0,42,5.76,1/2015,47.35902,-123.99142
2015,1,5,5,0,43,5.73,1/2015,47.35902,-123.99142
2015,1,5,5,0,44,9.53,1/2015,47.35902,-123.99142
2015,1,5,5,0,45,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,46,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,47,9.65,1/2015,47.35902,-123.99142
2015,1,5,5,0,48,5.6,1/2015,47.35902,-123.99142
2015,1,5,5,0,49,5.24,1/2015,47.35902,-123.99142
2015,1,5,5,0,50,10.01,1/2015,47.35902,-123.99142
2015,1,5,5,0,51,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,52,7.47,1/2015,47.35902,-123.99142
2015,1,5,5,0,53,7.78,1/2015,47.35902,-123.99142
2015,1,5,5,0,54,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,55,7.63,1/2015,47.35902,-123.99142
2015,1,5,5,0,56,7.63,1/2015,47.35902,-123.99142
2015,1,5,5,0,57,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,0,58,7.76,1/2015,47.35902,-123.99142
2015,1,5,5,0,59,7.49,1/2015,47.35902,-123.99142
2015,1,5,5,1,0,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,1,9.68,1/2015,47.35902,-123.99142
2015,1,5,5,1,2,5.57,1/2015,47.35902,-123.99142
2015,1,5,5,1,3,6.94,1/2015,47.35902,-123.99142
2015,1,5,5,1,4,8.31,1/2015,47.35902,-123.99142
2015,1,5,5,1,5,8.31,1/2015,47.35902,-123.99142
2015,1,5,5,1,6,6.95,1/2015,47.35902,-123.99142
2015,1,5,5,1,7,5.59,1/2015,47.35902,-123.99142
2015,1,5,5,1,8,9.67,1/2015,47.35902,-123.99142
2015,1,5,5,1,9,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,10,7.65,1/2015,47.35902,-123.99142
2015,1,5,5,1,11,7.6,1/2015,47.35902,-123.99142
2015,1,5,5,1,12,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,13,10.08,1/2015,47.35902,-123.99142
2015,1,5,5,1,14,5.18,1/2015,47.35902,-123.99142
2015,1,5,5,1,15,5.3,1/2015,47.35902,-123.99142
2015,1,5,5,1,16,9.95,1/2015,47.35902,-123.99142
2015,1,5,5,1,17,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,18,9.95,1/2015,47.35902,-123.99142
2015,1,5,5,1,19,5.3,1/2015,47.35902,-123.99142
2015,1,5,5,1,20,5.17,1/2015,47.35902,-123.99142
2015,1,5,5,1,21,10.08,1/2015,47.35902,-123.99142
2015,1,5,5,1,22,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,23,7.47,1/2015,47.35902,-123.99142
2015,1,5,5,1,24,7.78,1/2015,47.35902,-123.99142
2015,1,5,5,1,25,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,26,7.65,1/2015,47.35902,-123.99142
2015,1,5,5,1,27,7.61,1/2015,47.35902,-123.99142
2015,1,5,5,1,28,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,29,8.1,1/2015,47.35902,-123.99142
2015,1,5,5,1,30,7.16,1/2015,47.35902,-123.99142
2015,1,5,5,1,31,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,32,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,33,7.16,1/2015,47.35902,-123.99142
2015,1,5,5,1,34,8.1,1/2015,47.35902,-123.99142
2015,1,5,5,1,35,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,36,7.63,1/2015,47.35902,-123.99142
2015,1,5,5,1,37,7.63,1/2015,47.35902,-123.99142
2015,1,5,5,1,38,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,39,8.09,1/2015,47.35902,-123.99142
2015,1,5,5,1,40,7.17,1/2015,47.35902,-123.99142
2015,1,5,5,1,41,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,42,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,43,7.62,1/2015,47.35902,-123.99142
2015,1,5,5,1,44,7.63,1/2015,47.35902,-123.99142
2015,1,5,5,1,45,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,46,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,47,7.63,1/2015,47.35902,-123.99142
2015,1,5,5,1,48,7.62,1/2015,47.35902,-123.99142
2015,1,5,5,1,49,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,50,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,51,7.32,1/2015,47.35902,-123.99142
2015,1,5,5,1,52,7.94,1/2015,47.35902,-123.99142
2015,1,5,5,1,53,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,54,9.97,1/2015,47.35902,-123.99142
2015,1,5,5,1,55,5.29,1/2015,47.35902,-123.99142
2015,1,5,5,1,56,5.65,1/2015,47.35902,-123.99142
2015,1,5,5,1,57,9.61,1/2015,47.35902,-123.99142
2015,1,5,5,1,58,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,1,59,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,2,0,7.54,1/2015,47.35902,-123.99142
2015,1,5,5,2,1,7.72,1/2015,47.35902,-123.99142
2015,1,5,5,2,2,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,2,3,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,2,4,15.25,1/2015,47.35902,-123.99142
2015,1,5,5,2,5,7.75,1/2015,47.35902,-123.99142
2015,1,5,5,2,6,7.5,1/2015,47.35902,-123.99142
2015,1,5,5,2,7,15.25,1/2015,47.35902,-123.99142
